"ttl","ttl href"
"ЗАКОН ЗА БЮДЖЕТА НА ДЪРЖАВНОТО ОБЩЕСТВЕНО ОСИГУРЯВАНЕ ЗА 2021 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137207523/zakon-za-byudzheta-na-darzhavnoto-obshtestveno-osiguryavane-za-2021-g"
"ЗАКОН ЗА ДЪРЖАВНИЯ БЮДЖЕТ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА 2021 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137207657/zakon-za-darzhavniya-byudzhet-na-republika-balgariya-za-2021-g"
"ЗАКОН ЗА БЪЛГАРСКИЯ ЖЕСТОВ ЕЗИК","https://www.ciela.net/svobodna-zona-normativi/view/2137209455/zakon-za-balgarskiya-zhestov-ezik"
"ЗАКОН ЗА ДРУЖЕСТВАТА СЪС СПЕЦИАЛНА ИНВЕСТИЦИОННА ЦЕЛ И ЗА ДРУЖЕСТВАТА ЗА СЕКЮРИТИЗАЦИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2137210497/zakon-za-druzhestvata-sas-spetsialna-investitsionna-tsel-i-za-druzhestvata-za-sekyuritizatsiya"
"ЗАКОН ЗА ПРЕДОСТАВЯНЕ НА ЦИФРОВО СЪДЪРЖАНИЕ И ЦИФРОВИ УСЛУГИ И ЗА ПРОДАЖБА НА СТОКИ","https://www.ciela.net/svobodna-zona-normativi/view/2137210804/zakon-za-predostavyane-na-tsifrovo-sadarzhanie-i-tsifrovi-uslugi-i-za-prodazhba-na-stoki"
"ЗАКОН ЗА БЮДЖЕТА НА НАЦИОНАЛНАТА ЗДРАВНООСИГУРИТЕЛНА КАСА ЗА 2022 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137220479/zakon-za-byudzheta-na-natsionalnata-zdravnoosiguritelna-kasa-za-2022-g"
"ЗАКОН ЗА БЮДЖЕТА НА ДЪРЖАВНОТО ОБЩЕСТВЕНО ОСИГУРЯВАНЕ ЗА 2022 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137220484/zakon-za-byudzheta-na-darzhavnoto-obshtestveno-osiguryavane-za-2022-g"
"ЗАКОН ЗА ДЪРЖАВНИЯ БЮДЖЕТ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА 2022 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137220490/zakon-za-darzhavniya-byudzhet-na-republika-balgariya-za-2022-g"
"ЗАКОН ЗА ПОКРИТИТЕ ОБЛИГАЦИИ","https://www.ciela.net/svobodna-zona-normativi/view/2137221764/zakon-za-pokritite-obligatsii"
"ЗАКОН ЗА ПРИЛАГАНЕ НА РАЗПОРЕДБИ НА ЗАКОНА ЗА ДЪРЖАВНИЯ БЮДЖЕТ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА 2022 Г., ЗАКОНА ЗА БЮДЖЕТА НА ДЪРЖАВНОТО ОБЩЕСТВЕНО ОСИГУРЯВАНЕ ЗА 2022 Г. И ЗАКОНА ЗА БЮДЖЕТА НА НАЦИОНАЛНАТА ЗДРАВНООСИГУРИТЕЛНА КАСА ЗА 2022 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137229465/zakon-za-prilagane-na-razporedbi-na-zakona-za-darzhavniya-byudzhet-na-republika-balgariya-za-2022-g-zakona-za-byudzheta-na-darzhavnoto-obshtestveno-osiguryavane-za-2022-g-i-zakona-za-byudzheta-na-natsionalnata-zdravnoosiguritelna-kasa-za-2022-g"
"ЗАКОН ЗА КОМПЕНСИРАНЕ НА РАЗХОДИТЕ НА ПОТРЕБИТЕЛИТЕ ЗА ТРАНСПОРТ","https://www.ciela.net/svobodna-zona-normativi/view/2137230755/zakon-za-kompensirane-na-razhodite-na-potrebitelite-za-transport"
"ЗАКОН ЗА КОНТРОЛ ПО ПРИЛАГАНЕ НА ОГРАНИЧИТЕЛНИТЕ МЕРКИ С ОГЛЕД НА ДЕЙСТВИЯТА НА РУСИЯ, ДЕСТАБИЛИЗИРАЩИ ПОЛОЖЕНИЕТО В УКРАЙНА","https://www.ciela.net/svobodna-zona-normativi/view/2137230983/zakon-za-kontrol-po-prilagane-na-ogranichitelnite-merki-s-ogled-na-deystviyata-na-rusiya-destabilizirashti-polozhenieto-v-ukrayna"
"ЗАКОН ЗА ЗАЩИТА НА ЛИЦАТА, ПОДАВАЩИ СИГНАЛИ ИЛИ ПУБЛИЧНО ОПОВЕСТЯВАЩИ ИНФОРМАЦИЯ ЗА НАРУШЕНИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2137231156/zakon-za-zashtita-na-litsata-podavashti-signali-ili-publichno-opovestyavashti-informatsiya-za-narusheniya"
"ЗАКОН ЗА ДЕНОНСИРАНЕ НА СПОРАЗУМЕНИЕТО ЗА ОСНОВАВАНЕТО НА МЕЖДУНАРОДНАТА ИНВЕСТИЦИОННА БАНКА И НА СПОРАЗУМЕНИЕТО ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА МЕЖДУНАРОДНАТА БАНКА ЗА ИКОНОМИЧЕСКО СЪТРУДНИЧЕСТВО","https://www.ciela.net/svobodna-zona-normativi/view/2137231404/zakon-za-denonsirane-na-sporazumenieto-za-osnovavaneto-na-mezhdunarodnata-investitsionna-banka-i-na-sporazumenieto-za-organizatsiyata-i-deynostta-na-mezhdunarodnata-banka-za-ikonomichesko-satrudnichestvo"
"ЗАКОН ЗА БЮДЖЕТА НА НАЦИОНАЛНАТА ЗДРАВНООСИГУРИТЕЛНА КАСА ЗА 2023 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137235200/zakon-za-byudzheta-na-natsionalnata-zdravnoosiguritelna-kasa-za-2023-g"
"ЗАКОН ЗА БЮДЖЕТА НА ДЪРЖАВНОТО ОБЩЕСТВЕНО ОСИГУРЯВАНЕ ЗА 2023 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137235201/zakon-za-byudzheta-na-darzhavnoto-obshtestveno-osiguryavane-za-2023-g"
"ЗАКОН ЗА ДЪРЖАВНИЯ БЮДЖЕТ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА 2023 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137235202/zakon-za-darzhavniya-byudzhet-na-republika-balgariya-za-2023-g"
"ЗАКОН ЗА ПРОТИВОДЕЙСТВИЕ НА КОРУПЦИЯТА","https://www.ciela.net/svobodna-zona-normativi/view/2137236963/zakon-za-protivodeystvie-na-koruptsiyata"
"ЗАКОН ЗА БЮДЖЕТА НА НАЦИОНАЛНАТА ЗДРАВНООСИГУРИТЕЛНА КАСА ЗА 2024 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137238711/zakon-za-byudzheta-na-natsionalnata-zdravnoosiguritelna-kasa-za-2024-g"
"ЗАКОН ЗА БЮДЖЕТА НА ДЪРЖАВНОТО ОБЩЕСТВЕНО ОСИГУРЯВАНЕ ЗА 2024 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137238713/zakon-za-byudzheta-na-darzhavnoto-obshtestveno-osiguryavane-za-2024-g"
"ЗАКОН ЗА ДЪРЖАВНИЯ БЮДЖЕТ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА 2024 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137238807/zakon-za-darzhavniya-byudzhet-na-republika-balgariya-za-2024-g"
"ЗАКОН ЗА БЪЛГАРСКАТА НАРОДНА БАНКА","https://www.ciela.net/svobodna-zona-normativi/view/2137240494/zakon-za-balgarskata-narodna-banka"
"ЗАКОН ЗА НАСЪРЧАВАНЕ НА НАУЧНИТЕ ИЗСЛЕДВАНИЯ И ИНОВАЦИИТЕ","https://www.ciela.net/svobodna-zona-normativi/view/2137242579/zakon-za-nasarchavane-na-nauchnite-izsledvaniya-i-inovatsiite"
"ЗАКОН ЗА ДЕНОНСИРАНЕ НА СПОРАЗУМЕНИЕТО МЕЖДУ ПРАВИТЕЛСТВОТО НА РЕПУБЛИКА БЪЛГАРИЯ И ПРАВИТЕЛСТВОТО НА РЕПУБЛИКА МОЛДОВА ЗА ПОДПОМАГАНЕ НА ТАРАКЛИЙСКИЯ ДЪРЖАВЕН УНИВЕРСИТЕТ, РЕПУБЛИКА МОЛДОВА","https://www.ciela.net/svobodna-zona-normativi/view/2137244606/zakon-za-denonsirane-na-sporazumenieto-mezhdu-pravitelstvoto-na-republika-balgariya-i-pravitelstvoto-na-republika-moldova-za-podpomagane-na-tarakliyskiya-darzhaven-universitet-republika-moldova"
"ЗАКОН ЗА ВЪВЕЖДАНЕ НА ЕВРОТО В РЕПУБЛИКА БЪЛГАРИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2137244903/zakon-za-vavezhdane-na-evroto-v-republika-balgariya"
"ЗАКОН ЗА СЪБИРАНЕТО НА ПРИХОДИ И ИЗВЪРШВАНЕТО НА РАЗХОДИ ПРЕЗ 2025 Г. ДО ПРИЕМАНЕТО НА ЗАКОНА ЗА ДЪРЖАВНИЯ БЮДЖЕТ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА 2025 Г., ЗАКОНА ЗА БЮДЖЕТА НА ДЪРЖАВНОТО ОБЩЕСТВЕНО ОСИГУРЯВАНЕ ЗА 2025 Г. И ЗАКОНА ЗА БЮДЖЕТА НА НАЦИОНАЛНАТА","https://www.ciela.net/svobodna-zona-normativi/view/2137248064/zakon-za-sabiraneto-na-prihodi-i-izvarshvaneto-na-razhodi-prez-2025-g-do-priemaneto-na-zakona-za-darzhavniya-byudzhet-na-republika-balgariya-za-2025-g-zakona-za-byudzheta-na-darzhavnoto-obshtestveno-osiguryavane-za-2025-g-i-zakona-za-byudzheta-na-natsionalnata"
"ЗАКОН ЗА ПРЕДОСТАВЯНЕ НА ФИНАНСОВА ПОДКРЕПА НА БИТОВИ КРАЙНИ КЛИЕНТИ НА ЕЛЕКТРИЧЕСКА ЕНЕРГИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2137248709/zakon-za-predostavyane-na-finansova-podkrepa-na-bitovi-krayni-klienti-na-elektricheska-energiya"
"ЗАКОН ЗА БЮДЖЕТА НА НАЦИОНАЛНАТА ЗДРАВНООСИГУРИТЕЛНА КАСА ЗА 2025 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137249266/zakon-za-byudzheta-na-natsionalnata-zdravnoosiguritelna-kasa-za-2025-g"
"ЗАКОН ЗА БЮДЖЕТА НА ДЪРЖАВНОТО ОБЩЕСТВЕНО ОСИГУРЯВАНЕ ЗА 2025 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137249269/zakon-za-byudzheta-na-darzhavnoto-obshtestveno-osiguryavane-za-2025-g"
"ЗАКОН ЗА ДЪРЖАВНИЯ БЮДЖЕТ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА 2025 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137249353/zakon-za-darzhavniya-byudzhet-na-republika-balgariya-za-2025-g"
"ЗАКОН ЗА ИЗИСКВАНИЯТА ЗА ДОСТЪПНОСТ НА ПРОДУКТИ И УСЛУГИ","https://www.ciela.net/svobodna-zona-normativi/view/2137249754/zakon-za-iziskvaniyata-za-dostapnost-na-produkti-i-uslugi"
"ЗАКОН ЗА ЛИЦАТА, ОБСЛУЖВАЩИ КРЕДИТИ, И КУПУВАЧИТЕ НА КРЕДИТИ","https://www.ciela.net/svobodna-zona-normativi/view/2137251183/zakon-za-litsata-obsluzhvashti-krediti-i-kupuvachite-na-krediti"
"ЗАКОН ЗА НЕСЪСТОЯТЕЛНОСТ НА ФИЗИЧЕСКИТЕ ЛИЦА","https://www.ciela.net/svobodna-zona-normativi/view/2137251610/zakon-za-nesastoyatelnost-na-fizicheskite-litsa"
"ЗАКОН ЗА ПАЗАРИТЕ НА КРИПТОАКТИВИ","https://www.ciela.net/svobodna-zona-normativi/view/2137251612/zakon-za-pazarite-na-kriptoaktivi"
